index,name,full_name,place_type,count
00b0369d4a5a0fd8,Mansfield,"Mansfield, NJ",city,211
159279f05be2ade4,Livermore,"Livermore, CA",city,208
029dd1f28dbd3d26,Richmond,"Richmond, CA",city,208
5e4b6834e36e68fa,Corona,"Corona, CA",city,208
5e2d6c67e728cca5,Euless,"Euless, TX",city,208
548a885336da5635,Roswell,"Roswell, GA",city,207
deb349182b3f42bb,Auburn,"Auburn, AL",city,207
00b673715a35dfa7,Columbus,"Columbus, GA",city,205
a1bc60ce60b4052b,Milton,"Milton, MA",city,205
17a83a55221b0671,Myrtle Beach,"Myrtle Beach, SC",city,204
bad356f8cba08b76,Morgantown,"Morgantown, WV",city,204
aa0056ab084f5da5,North Olmsted,"North Olmsted, OH",city,203
90407ba247350183,Conway,"Conway, AR",city,203
4e284ea3fff91c09,Troy,"Troy, MI",city,202
cf3b45e29c2c319b,League City,"League City, TX",city,202
04b4aca917b0103d,Independence,"Independence, MO",city,202
119a13e394cab98e,Lake Mary,"Lake Mary, FL",city,201
d3a7f19316bddcf6,Clovis,"Clovis, CA",city,201
31bb014b56203c53,North Little Rock,"North Little Rock, AR",city,201
8bf7208ef12384e5,Sonoma,"Sonoma, CA",city,201
c8022ca5114d7ea9,Salem,"Salem, OR",city,201
ec689e69912965d0,Concord,"Concord, NC",city,201
b7d826f55dca45e9,Norwood,"Norwood, MA",city,200
33d5fac88acb8fa8,Shaker Heights,"Shaker Heights, OH",city,199
485ebc6dbebdbf32,West Hartford,"West Hartford, CT",city,199
547fe91108bd744c,San Juan,"San Juan, USA",city,198
d4e703056914a3eb,Rockford,"Rockford, IL",city,198
000aa4f4407fa88e,Lake Worth,"Lake Worth, FL",city,198
1c8f1d0ca53ff6fb,Seffner,"Seffner, FL",city,197
cdf74b55fc0d4600,Arlington Heights,"Arlington Heights, IL",city,197
4fd63188b772fc62,Laredo,"Laredo, TX",city,197
1c2babecf6dc0f62,Wheatland,"Wheatland, WY",city,197
7809e81daa8f45e1,Hutchinson Island South,"Hutchinson Island South, FL",city,196
00610f4d3a382ec1,Escondido,"Escondido, CA",city,196
01cace72701072d0,Jefferson City,"Jefferson City, MO",city,196
4fa26750e4d5620c,Pine Bluff,"Pine Bluff, AR",city,195
fb9549afa6f81fa6,Sandy,"Sandy, UT",city,194
47cfe29f57708110,Royal Oak,"Royal Oak, MI",city,194
ed8334ef408add50,Southfield,"Southfield, MI",city,194
0046bfef79c8e224,Rio Rancho,"Rio Rancho, NM",city,194
759c5982d28a7b07,Ocean City,"Ocean City, MD",city,193
06d6054b42e6575f,Olathe,"Olathe, KS",city,193
94779fa8bb1f79a8,Brighton,"Brighton, NY",city,193
bc7f3267d2efaf40,Richardson,"Richardson, TX",city,193
73d1c1c11b675932,Chesapeake,"Chesapeake, VA",city,193
fb3aafdc1555efcf,Portsmouth,"Portsmouth, NH",city,192
6f58cacd3741baa6,Eau Claire,"Eau Claire, WI",city,192
432daa3153c5fef9,San Mateo,"San Mateo, CA",city,192
ba4471e5bc687736,Kirkland,"Kirkland, WA",city,192
0049088b1906e51b,Ypsilanti,"Ypsilanti, MI",city,192
a2c84129f9dcf69f,San Marcos,"San Marcos, CA",city,191
3684a9592c803ad1,Richmond,"Richmond, IN",city,191
0278c98c70672c0a,Central Park,"Central Park, WA",city,190
5f72d488385b8ced,Tooele,"Tooele, UT",city,190
e9b2c8beb5442ec5,Bellflower,"Bellflower, CA",city,190
70707114a9202b98,Garden Grove,"Garden Grove, CA",city,189
3eb9b911bea717c5,Plymouth,"Plymouth, MN",city,189
3c9e627dd6b55d9e,Santa Cruz,"Santa Cruz, CA",city,189
59dab0b1b9779311,Dearborn Heights,"Dearborn Heights, MI",city,188
fb76b3aa366004c9,Altadena,"Altadena, CA",city,187
b075d78174642ce2,Palm Desert,"Palm Desert, CA",city,187
4a9aecc7ad6b85e6,West Des Moines,"West Des Moines, IA",city,186
468bfe7c705fbc37,Stamford,"Stamford, CT",city,186
49f0a5eb038077e9,Columbus,"Columbus, IN",city,186
7eba31f60a59aa24,Tonawanda,"Tonawanda, NY",city,185
0183569b04a64d1f,Wheaton,"Wheaton, MD",city,185
b76db10a4d307c60,Jupiter,"Jupiter, FL",city,184
736e38a7d8ebe159,Pensacola,"Pensacola, FL",city,184
20dc6048f416c894,Granger,"Granger, IN",city,184
55bb81e82d2aa1aa,Fishers,"Fishers, IN",city,184
607358f5dbace76a,Yuma,"Yuma, AZ",city,183
07d9e4c25c087000,Washining Lake,Washining Lake,poi,183
54043c2f7d22a3b8,Fair Oaks,"Fair Oaks, CA",city,181
00c44eeb126d2fcd,Round Rock,"Round Rock, TX",city,181
49af5b43d4963f4c,Monterey,"Monterey, CA",city,181
bf09d4c99c2d845c,Apache Junction,"Apache Junction, AZ",city,180
741e21eeea82f00a,Joliet,"Joliet, IL",city,180
19a69af030945159,Cape Girardeau,"Cape Girardeau, MO",city,179
63c27109cee3362f,Clinton,"Clinton, MD",city,179
004e2b299a1fb473,Middleton,"Middleton, WI",city,179
e6203afb56bf53b2,North Springfield,"North Springfield, VA",city,179
9b381228ebd9a499,Chico,"Chico, CA",city,178
013e3bc05a18abdc,Noblesville,"Noblesville, IN",city,177
26b9557935d73cba,Albany,"Albany, CA",city,177
140800566259f12f,Sparks,"Sparks, NV",city,176
00f8c733400e497a,Broomfield,"Broomfield, CO",city,176
f8f8ee516109ee0e,Whittier,"Whittier, CA",city,176
e6fc035b8939bd3b,Arcadia,"Arcadia, CA",city,176
497789c72fadba82,Urbana,"Urbana, IL",city,176
397ffcacbb3f95cf,Sudden Valley,"Sudden Valley, WA",city,176
ff074e1ff3c7a5c8,West Springfield,"West Springfield, MA",city,175
01def28a5ab56067,Westport,"Westport, NC",city,175
92b61f92af3c7d38,Rochester,"Rochester, MI",city,175
895f19a3c08d3d35,Ontario,"Ontario, CA",city,175
69b7ed640da9394f,Weymouth,"Weymouth, MA",city,175
4c56854a831bdd43,Richmond,"Richmond, KY",city,174
8eccead85cc1b6c0,Folsom,"Folsom, CA",city,174
70b15cd26c69f608,Palm Beach Gardens,"Palm Beach Gardens, FL",city,173
0004580506c66a0e,Sun Prairie,"Sun Prairie, WI",city,173
4ee7712e521a7387,Fredericksburg,"Fredericksburg, VA",city,173
6a71821001635bbd,Daly City,"Daly City, CA",city,172
9519f2018bb6585b,Homestead,"Homestead, FL",city,172
a5cb06fbef643420,Fort Smith,"Fort Smith, AR",city,171
9d7b47e751be1551,Pueblo,"Pueblo, CO",city,171
76736ef8af8337fa,Pawling,"Pawling, NY",city,171
bd46604b88949129,Poland,"Poland, OH",city,171
85ec017be8926e26,Urbandale,"Urbandale, IA",city,171
c2ad98c80a97adde,El Monte,"El Monte, CA",city,170
b43c6a3ba45e91c3,Sharon,"Sharon, MA",city,170
00a53d0146981098,Pine Ridge,"Pine Ridge, FL",city,170
c904ca419d4e53c6,Redlands,"Redlands, CA",city,170
14441682ff5a9fa3,Sunrise,"Sunrise, FL",city,170
61f1d75eb5064808,San Leandro,"San Leandro, CA",city,170
0141622e000a64d2,Southaven,"Southaven, MS",city,170
00fae4950337e465,Goodyear,"Goodyear, AZ",city,170
00d511d335cd9fb6,Alafaya,"Alafaya, FL",city,169
b2fda7385aa963dd,Westmont,"Westmont, CA",city,169
00086bb13d4b7222,Fairport,"Fairport, NY",city,169
00278f1677a13e8d,Latham,"Latham, NY",city,169
47623c4cf6ca7957,Pawtucket,"Pawtucket, RI",city,168
73ab44fba43ac017,St Anthony,"St Anthony, MN",city,168
798522f39f66d411,Missouri City,"Missouri City, TX",city,168
011071d81596fbba,Waverly,"Waverly, MI",city,168
a0b47ebc53eb0e63,Waco,"Waco, TX",city,168
0902492a15114d3e,Spartanburg,"Spartanburg, SC",city,168
97b70992556c6354,Farmers Branch,"Farmers Branch, TX",city,168
3f7a925ec706ea48,Lakeland,"Lakeland, FL",city,167
c02e66a5016d732f,Arvada,"Arvada, CO",city,167
52da8bdd847955f2,Lawton,"Lawton, OK",city,167
5e68ca240e32025a,Chino Hills,"Chino Hills, CA",city,165
b0e7385b9c530ddc,Poway,"Poway, CA",city,165
59ed3d5f720ebdf0,Euclid,"Euclid, OH",city,165
01ac4c9b51fa2e35,Alpharetta,"Alpharetta, GA",city,165
601c860a5f1e9ed1,Fairview,"Fairview, TN",city,165
077e6b03695c28ee,Falls Church,"Falls Church, VA",city,165
3d3c56338b6a3b4a,Bayonne,"Bayonne, NJ",city,165
33d5cf4dea5828c5,Beaumont,"Beaumont, TX",city,164
0991d757989cef56,Bolingbrook,"Bolingbrook, IL",city,164
a1a25de9f5efa69b,Eden Prairie,"Eden Prairie, MN",city,164
7ae765412ef88940,Florence,"Florence, AL",city,164
545a2392307d8893,Bend,"Bend, OR",city,163
04cd3cb46669a6c5,Trumbull,"Trumbull, CT",city,163
6390886d39468948,Maple Grove,"Maple Grove, MN",city,163
07419c1d9571aa81,Edmonds,"Edmonds, WA",city,163
ebdd9f30d3abfc43,Santa Fe,"Santa Fe, NM",city,163
011aeb76023deccb,Riverview,"Riverview, FL",city,162
00981cdd189cd103,Kingsport,"Kingsport, TN",city,161
8439c955de1f8036,Woodbury,"Woodbury, MN",city,160
4dcfc855e2614f09,Rapid City,"Rapid City, SD",city,160
e898916fab5ef970,Druid Hills,"Druid Hills, GA",city,160
193e889ce36e6e29,Prescott,"Prescott, AZ",city,160
cdc37bae2a45fc33,North Valley Stream,"North Valley Stream, NY",city,160
9d4c71b7937a3a90,Tyler,"Tyler, TX",city,160
008f15ef5cfd041a,Greenwood,"Greenwood, IN",city,159
d49251f0d0a2652d,Florence,"Florence, SC",city,159
9c7ce7eed4cb3dee,Helena,"Helena, MT",city,159
918c943e88cc3e5d,Schaumburg,"Schaumburg, IL",city,159
6f8088a9a420904f,Municipality of Monroeville,"Municipality of Monroeville, PA",city,158
4ebdbc556ccd2f12,Deerfield Beach,"Deerfield Beach, FL",city,158
7948fec74f58e8cd,Quincy,"Quincy, MA",city,158
97467526c304c5db,San Clemente,"San Clemente, CA",city,157
665409336d2b20a0,Provo,"Provo, UT",city,157
8d71376556a9e531,Kent,"Kent, WA",city,157
ec5febdaca1534b0,New Albany,"New Albany, IN",city,157
322ed6e7cc8ff243,San Rafael,"San Rafael, CA",city,157
35189a8fcb82b788,Jonesboro,"Jonesboro, AR",city,157
010953890c6dac04,The Villages,"The Villages, FL",city,157
005bdbe763d96c1d,Greenwich,"Greenwich, CT",city,157
6613abf67d2b0d39,Palm Coast,"Palm Coast, FL",city,157
464221381fb3f7c1,St Louis Park,"St Louis Park, MN",city,156
2c0346ba4b733e24,Odessa,"Odessa, TX",city,156
04291149b14feb9d,Lancaster,"Lancaster, CA",city,156
0015d9147cee6907,Avondale,"Avondale, AZ",city,155
6de4234e2c964b3f,Manasquan,"Manasquan, NJ",city,155
57c9ac9db3df7f8b,Elyria,"Elyria, OH",city,154
c8448d3a8975a816,Moreno Valley,"Moreno Valley, CA",city,154
74f5dce716bb4008,Marshfield,"Marshfield, MA",city,154
83615874f73de6c7,Bellingham,"Bellingham, WA",city,153
7356b662670b2c31,Clifton,"Clifton, NJ",city,153
9c9fa69deb120a34,Dunwoody,"Dunwoody, GA",city,153
259d4fab72f5d95c,Toms River,"Toms River, NJ",city,152
01282a8563b05f28,Rancho Mirage,"Rancho Mirage, CA",city,152
42835dec78de1327,Brentwood,"Brentwood, TN",city,152
e4c447e00985824a,O'Fallon,"O'Fallon, MO",city,152
a285b156487ecf55,Bothell,"Bothell, WA",city,152
3382e2a4c2b3fd91,Parkville,"Parkville, MD",city,151
bceb8153865c4a49,Montclair,"Montclair, NJ",city,151
000829b517fc66b2,Mamaroneck,"Mamaroneck, NY",city,150
ea98531b10405c6a,Midvale,"Midvale, UT",city,150
c4ad9757e682a583,Bartlett,"Bartlett, TN",city,149
012cf25774f836cd,La Quinta,"La Quinta, CA",city,149
66c992a992d4a17a,Owensboro,"Owensboro, KY",city,149
23a06e5cc6d83009,Paterson,"Paterson, NJ",city,149
0af0a491a5194920,Coconut Creek,"Coconut Creek, FL",city,149
c309c6a6f85110cd,Clinton,"Clinton, MI",city,149
ca059e12283afa1e,Norwich,"Norwich, CT",city,149
490bdb082950484f,Menlo Park,"Menlo Park, CA",city,149
339bd7ae6a55ba9f,Dearborn,"Dearborn, MI",city,148
0026276d6c738bf9,Grand Island,"Grand Island, NY",city,148
6da7626e4e9e26ba,Fairfield,"Fairfield, CA",city,148
d838baf51d1c629d,Fontana,"Fontana, CA",city,148
4eb16cb0a07b90b7,West Warwick,"West Warwick, RI",city,148
481390ee09b847ef,Peru,"Peru, IL",city,148
d48f32df6ecc8aaa,Brownsville,"Brownsville, TX",city,148
97e1b68100f6629d,Long Branch,"Long Branch, NJ",city,148
fc7c2e706034396b,Normal,"Normal, IL",city,147
afd02cc5ddb7fb47,Chisholm,"Chisholm, MN",city,147
22c613c36f32f0d1,State College,"State College, PA",city,147
76e74b864547959b,Everett,"Everett, WA",city,147
694adcf0dd2558cb,Newark,"Newark, CA",city,147
6f24e28976abe656,Pomona,"Pomona, CA",city,147
2f5f5ba43ec2f5a9,Hampton,"Hampton, VA",city,147
51cc4a7155935af2,Troy,"Troy, NY",city,146
7bf7dcb9504c91c9,Gresham,"Gresham, OR",city,146
a769d8f00b12878d,Pacifica,"Pacifica, CA",city,146
232aebf678219af9,East Providence,"East Providence, RI",city,146
d378ed20e9e8e270,Wauwatosa,"Wauwatosa, WI",city,146
163376a8273b5ec9,Columbine,"Columbine, CO",city,146
2a39cded7c6fc606,Frankfort,"Frankfort, KY",city,146
2ea8f95d7d008ab5,West Linn,"West Linn, OR",city,146
3f871475c095f94f,Westminster,"Westminster, CO",city,146
aa30747001a23f03,Danville,"Danville, CA",city,146
2b8ddd2fad48eea2,Fort Washington,"Fort Washington, MD",city,145
7117a74ec1bd6dc5,Vestavia Hills,"Vestavia Hills, AL",city,145
01f196c135e37b16,University,"University, FL",city,145
2ef8ff6c7405a35f,Prairie Village,"Prairie Village, KS",city,144
7325f3442fd87621,Nampa,"Nampa, ID",city,144
ce868cf1adf8c805,Waukesha,"Waukesha, WI",city,144
439beb879c4ddecc,Fruit Cove,"Fruit Cove, FL",city,144
6d50765616ee2e60,Rhode Island,"Rhode Island, USA",admin,144
716a188f14ca331e,Paducah,"Paducah, KY",city,143
d0287cda13b8d994,Stillwater,"Stillwater, OK",city,143
db1e795d2641873e,Gaithersburg,"Gaithersburg, MD",city,143
0097a1de4d520b9a,Washington,"Washington, PA",city,142
0c2e19c2631eb155,Coronado,"Coronado, CA",city,142
90eed94925e42147,Salem,"Salem, MA",city,142
ebf78e870cecf27c,Nacogdoches,"Nacogdoches, TX",city,142
a077793faceeda6f,Cypress,"Cypress, CA",city,142
91d57ea9ae3b0bbd,Lorain,"Lorain, OH",city,142
00a6ce430727193c,Fair Oaks,"Fair Oaks, VA",city,142
01966db443c4c238,Ocala,"Ocala, FL",city,141
41f575b7eebcd4b7,Utica,"Utica, NY",city,141
fa424f169eef946e,Monterey Park,"Monterey Park, CA",city,140
4894f2226f25db16,Surprise,"Surprise, AZ",city,140
cb5ac954e9b77fba,Whitney,"Whitney, NV",city,139
aef8c3da277ca498,High Point,"High Point, NC",city,139
5527cc189b162d13,Richfield,"Richfield, MN",city,139
38718ccc91e76508,Ridgewood,"Ridgewood, NJ",city,139
0134e6167ff7f6ec,Summerlin South,"Summerlin South, NV",city,138
facb653464828079,Peabody,"Peabody, MA",city,138
d36f171e278ac981,Apex,"Apex, NC",city,138
128ae72e3854b273,Bethlehem,"Bethlehem, PA",city,137
239aa72871ae24ab,Petaluma,"Petaluma, CA",city,137
7d51c8dfbb08a9de,Redding,"Redding, CA",city,137
8f07721fe6eb5c41,Burlington,"Burlington, VT",city,137
4980bc1544652d22,Ogden,"Ogden, UT",city,137
05dea592baf3c555,Pinecrest,"Pinecrest, FL",city,137
b3a55a25056311ed,Poulsbo,"Poulsbo, WA",city,136
7b72e3a619e4e202,Redlands,"Redlands, CO",city,136
926fea31818e07d2,Irvington,"Irvington, NJ",city,136
fe577a7e304136b4,Edina,"Edina, MN",city,136
019e22a02a5e2553,Gulfport,"Gulfport, MS",city,136
31bfc1f1d5544e1b,Irondequoit,"Irondequoit, NY",city,136
b15edfa4a478d83f,Dedham,"Dedham, MA",city,136
e55e8f90b3127585,Sanford,"Sanford, FL",city,135
a3df7faf80ceea6b,Midland,"Midland, TX",city,135
01d5798f59d51d79,Anthem,"Anthem, AZ",city,135
018617530de2ac1c,Bossier City,"Bossier City, LA",city,135
0052cdde03f2eadb,Lake Butler,"Lake Butler, FL",city,135
7c6e7f07a0fc0835,South Burlington,"South Burlington, VT",city,134
0043ce7c1cad5c16,Socastee,"Socastee, SC",city,134
aeca883f15e2aa85,East Lansing,"East Lansing, MI",city,134
fa2609437f549b51,Fort Mill,"Fort Mill, SC",city,134
0026507132ec5867,Rubonia,"Rubonia, FL",city,134
ee4298ad58771a16,Tualatin,"Tualatin, OR",city,134
5f2ad2e8059e53c5,Burnsville,"Burnsville, MN",city,134
52f4a98d03e4ea4f,Clarksville,"Clarksville, TN",city,134
820684853e0f1eb6,Blacksburg,"Blacksburg, VA",city,134
6ad5fc2baffd0f57,Cleveland,"Cleveland, TN",city,134
f9a4ed4d94a9b93f,Waterbury,"Waterbury, CT",city,134
cf9828599ad4ad7d,Cathedral City,"Cathedral City, CA",city,133
189ef793a6dbbfc8,Irmo,"Irmo, SC",city,133
e868cf904e518ff4,Palmdale,"Palmdale, CA",city,133
d1683f3c5c646d61,Union City,"Union City, GA",city,133
012a07a105d10298,Mansfield,"Mansfield, TX",city,133
38d0e797745f4c5d,Atascocita,"Atascocita, TX",city,133
609518f5a0992392,Swampscott,"Swampscott, MA",city,133
018244f41aa15ac3,Port Orange,"Port Orange, FL",city,133
99700cd6fc455c13,Hammond,"Hammond, IN",city,132
2736a5db074e8201,Longmont,"Longmont, CO",city,132
575c6d4e1b73546d,Calabasas,"Calabasas, CA",city,132
1c98b097b6fcb4d6,Severn,"Severn, MD",city,132
68482982f9baf37a,Douglasville,"Douglasville, GA",city,132
01e2c29e3bad4178,Wake Forest,"Wake Forest, NC",city,132
9e27ffe7ca397c0a,Town 'n' Country,"Town 'n' Country, FL",city,132
222efb7ee8b98c58,Elmhurst,"Elmhurst, IL",city,131
4de231505cdae11f,Hilton Head Island,"Hilton Head Island, SC",city,131
01686caa11f87b5e,Seminole,"Seminole, FL",city,131
c386efac4d8d46d2,Abilene,"Abilene, TX",city,131
9cee92fec370baf9,Burlingame,"Burlingame, CA",city,131
c484d6c5cd72beb0,Katy,"Katy, TX",city,130
0633ab4aa27b0bf7,Waltham,"Waltham, MA",city,130
632eeebc87aecd57,Galveston,"Galveston, TX",city,130
bedf37f15b396b2a,Franklin,"Franklin, MA",city,130
f0eebea3b08e0158,Copperas Cove,"Copperas Cove, TX",city,130
1316eee69a639480,Overland,"Overland, MO",city,129
4fcb8e32c69ad4ee,Waterloo,"Waterloo, IA",city,129
07d9f08686885000,Jurasic Park,Jurasic Park,poi,129
aa7defe13028d41f,Cleveland Heights,"Cleveland Heights, OH",city,129
017a75c0406737c7,Montgomery Village,"Montgomery Village, MD",city,128
376e6de722d9a691,Cocoa Beach,"Cocoa Beach, FL",city,128
b980515f617707a9,Wichita Falls,"Wichita Falls, TX",city,128
9d63050d3d33d32f,Roanoke,"Roanoke, VA",city,128
7520fc0be21c62bf,Medford,"Medford, OR",city,127
7543692056063d2f,Baytown,"Baytown, TX",city,127
1148c4a01a9636d4,Cottage Lake,"Cottage Lake, WA",city,127
8a6345658f3277de,Portsmouth,"Portsmouth, OH",city,127
7c4ae4537997a58f,Elgin,"Elgin, IL",city,127
78454026903c03e4,Bedford,"Bedford, TX",city,127
c97807ac2cd60207,Gahanna,"Gahanna, OH",city,127
00ca6959663f6d44,North Bergen,"North Bergen, NJ",city,127
2490949a68631669,Lynchburg,"Lynchburg, VA",city,127
07b9307419f9363f,Livonia,"Livonia, MI",city,127
d563cf7307e4ba95,Alhambra,"Alhambra, CA",city,127
c418b0c82daabc44,Springfield,"Springfield, NJ",city,127
6ea95c38a0f6ebfe,Uniondale,"Uniondale, NY",city,127
01be8aa8195ae3b6,Billerica,"Billerica, MA",city,126
27fbd5412c269208,Huntersville,"Huntersville, NC",city,126
d970e7fd69eaf4ec,Melbourne,"Melbourne, FL",city,126
0015cc0d71d49e19,Buckeye,"Buckeye, AZ",city,126
a27a0542e774e138,Killeen,"Killeen, TX",city,126
1a9ded63d1438aca,McDonough,"McDonough, GA",city,126
5669366953047e51,Wyoming,"Wyoming, USA",admin,126
da64cd6b4a6e157c,Franklin Park,"Franklin Park, IL",city,126
c8e7273a81fab7c0,Medford,"Medford, MA",city,126
2127a214d4606ccf,Penn Hills,"Penn Hills, PA",city,126
771f8196d3598fe8,Diamond Bar,"Diamond Bar, CA",city,126
0136444405eb084a,Guilford,"Guilford, CT",city,125
b5613ac46d587422,Pflugerville,"Pflugerville, TX",city,125
1703b859c254a0f9,College Park,"College Park, GA",city,125
d606af411edd5297,Saratoga Springs,"Saratoga Springs, NY",city,125
006f1fd939044d62,Port Orchard,"Port Orchard, WA",city,125
ebd427773b31cb21,Pittsburg,"Pittsburg, CA",city,125
e08aaac2b23fd3a3,Gallatin,"Gallatin, TN",city,125
080b8d8543aab399,Bloomington,"Bloomington, MN",city,125
f02a00a2aa11bfe3,Shawnee,"Shawnee, KS",city,125
47aff34722fae115,Arlington,"Arlington, MA",city,125
dc482d90e88b4cc7,North Haven,"North Haven, CT",city,125
01932b2736af123a,Commerce,"Commerce, MI",city,125
00d73c6d35bf8b5a,Pittsfield,"Pittsfield, MI",city,125
2571b7720cd62ad3,Highlands Ranch,"Highlands Ranch, CO",city,125
057f8a6fa3c286f9,San Luis Obispo,"San Luis Obispo, CA",city,125
629f4a26fed69cd3,Hialeah,"Hialeah, FL",city,124
4e1f10a172f7a2ab,Parole,"Parole, MD",city,124
5c937363480a2c19,Cedar Park,"Cedar Park, TX",city,124
2cce4a9792d2d92e,Greater Northdale,"Greater Northdale, FL",city,124
67571a7baaa5906b,East Los Angeles,"East Los Angeles, CA",city,124
174309ec90de94d0,Monrovia,"Monrovia, CA",city,124
d15336e5b45c79bb,Pocatello,"Pocatello, ID",city,123
531b8f14eaf6c48e,Burien,"Burien, WA",city,123
afc5c9ce888b958d,Meridian,"Meridian, ID",city,123
01c14352f8d6ca6e,Muncie,"Muncie, IN",city,123
06b7f275761b293f,Cottonwood West,"Cottonwood West, UT",city,123
edd2aa964fa61ec9,Inwood,"Inwood, NY",city,123
20d0abc87d11501a,Carbondale,"Carbondale, IL",city,122
e363ac0012f77f07,Bogota,"Bogota, NJ",city,122
4da74513442e5fc5,Corvallis,"Corvallis, OR",city,122
a5b6bdd8008412b1,Danbury,"Danbury, CT",city,122
a8d13ffe83f33ce5,Lakeville,"Lakeville, MN",city,122
746cc5651750e057,South San Francisco,"South San Francisco, CA",city,122
1f6b47c3f3352385,Encinitas,"Encinitas, CA",city,122
b230af2256484995,Oakland Park,"Oakland Park, FL",city,122
570002ce3d2a7ac1,Addison,"Addison, TX",city,122
23e4902f541fed6e,Swissvale,"Swissvale, PA",city,121
18493e2aa88d7ae3,Dana Point,"Dana Point, CA",city,121
61f73dd1739509f0,Upper Arlington,"Upper Arlington, OH",city,121
00d4c1491f272828,Upper Darby,"Upper Darby, PA",city,121
9ce0f1d2eb5998ce,Bryan,"Bryan, TX",city,121
2dd9882dad5ba631,University City,"University City, MO",city,121
ae76bffcaf2bf545,Ithaca,"Ithaca, NY",city,121
0084a2ce4881fa56,Lacey,"Lacey, WA",city,120
88a21205dd4728ea,Weston,"Weston, FL",city,120
6359ef285f710052,Kenosha,"Kenosha, WI",city,120
ee2cfc9feb061a08,Turlock,"Turlock, CA",city,120
79331dfa19658042,Berea,"Berea, KY",city,120
02215ae29a77567c,Tustin,"Tustin, CA",city,120
ac43a9e147f03d63,Deltona,"Deltona, FL",city,120
2b34df148a211c3e,Hattiesburg,"Hattiesburg, MS",city,120
832ac0728b3e26ac,West Lafayette,"West Lafayette, IN",city,120
0157c81133658af3,Burleson,"Burleson, TX",city,119
b37d3f2758ab6f61,Carmichael,"Carmichael, CA",city,119
b86cd6ef7a54d640,Oxford,"Oxford, MS",city,119
caea073452d66ac0,Sherman,"Sherman, TX",city,119
6dd590c61801b09c,Friendswood,"Friendswood, TX",city,119
22d928cbeab790ad,Allen,"Allen, TX",city,119
c8ccc9439a8e5ee0,La Mesa,"La Mesa, CA",city,119
fa6201e92b2d5753,Meiners Oaks,"Meiners Oaks, CA",city,119
d07feb9e5b1ce37c,Westminster,"Westminster, CA",city,119
b52ffa33d40078ca,Yakima,"Yakima, WA",city,119
e4197a23034fa912,Huntington,"Huntington, WV",city,119
e4aee3ab11ef52a6,Fairfax,"Fairfax, VA",city,119
555209e7a34626a2,Minnetonka,"Minnetonka, MN",city,119
7dea5f8c907d1ea2,Beverly,"Beverly, MA",city,119
da0b409f35f780db,Grand Forks,"Grand Forks, ND",city,119
604651199ea5b10a,Jefferson,"Jefferson, VA",city,118
7ca522a59e592638,Franconia,"Franconia, VA",city,118
4caf02a6f195ddab,Warner Robins,"Warner Robins, GA",city,117
012789836bad9378,Franklin Park,"Franklin Park, NJ",city,117
f080a098cad5b04d,New Britain,"New Britain, CT",city,117
d4157f8e4bd01598,Longview,"Longview, TX",city,117
d50c1f3dd9444583,Linden,"Linden, MI",city,117
66cd2cdb819f4414,Dale City,"Dale City, VA",city,117
353916ce76086be6,Chantilly,"Chantilly, VA",city,116
608a091166e5ddb0,Dunedin,"Dunedin, FL",city,116
c84cc6061e2af8da,Simi Valley,"Simi Valley, CA",city,116
f97108ab3c4a42ed,White Plains,"White Plains, NY",city,116
